
country, date, income, users, orders, complaints
United States,2019-07-01,839,52,1,0
United States,2019-07-02,2013,32,26,2
United States,2019-07-03,258,18,17,0
United States,2019-07-04,2670,13,23,4
United States,2019-07-05,2665,64,14,4
United States,2019-07-06,706,7,41,1
United States,2019-07-07,878,10,4,4
United States,2019-07-08,81,36,14,5
United States,2019-07-09,1394,29,5,5
United States,2019-07-10,692,48,41,2
United States,2019-07-11,458,61,11,3
United States,2019-07-12,2022,44,44,1
United States,2019-07-13,2396,12,31,5
United States,2019-07-14,2331,26,15,3
United States,2019-07-15,363,29,27,3
United States,2019-07-16,582,79,40,4
United States,2019-07-17,301,27,14,3
United States,2019-07-18,2843,54,12,0
United States,2019-07-19,2379,49,38,4
United States,2019-07-20,1159,62,8,1
United States,2019-07-21,193,80,34,0
United States,2019-07-22,1353,13,45,0
United States,2019-07-23,765,36,20,2
United States,2019-07-24,2640,47,23,0
United States,2019-07-25,2365,24,42,2
United States,2019-07-26,308,12,32,5
United States,2019-07-27,2380,33,43,3
United States,2019-07-28,140,24,26,3
United States,2019-07-29,2541,53,16,3
United States,2019-07-30,608,76,27,2
United States,2019-07-31,1502,57,48,4
United States,2019-08-01,2624,13,22,4
United States,2019-08-02,1758,1,34,5
United States,2019-08-03,999,42,3,0
United States,2019-08-04,333,43,3,2
United States,2019-08-05,1001,37,21,1
United States,2019-08-06,890,21,28,5
United States,2019-08-07,2331,3,43,3
United States,2019-08-08,43,75,21,2
United States,2019-08-09,2068,65,45,1
United States,2019-08-10,2088,43,16,5
United States,2019-08-11,2682,33,17,0
United States,2019-08-12,1971,56,8,1
United States,2019-08-13,2791,73,45,5
United States,2019-08-14,1184,57,42,4
United States,2019-08-15,907,30,5,4
United States,2019-08-16,1421,42,13,0
United States,2019-08-17,256,38,19,4
United States,2019-08-18,1967,20,20,2
United States,2019-08-19,960,58,34,1
United States,2019-08-20,258,24,22,3
United States,2019-08-21,728,15,6,3
United States,2019-08-22,843,62,35,2
United States,2019-08-23,2183,57,16,2
United States,2019-08-24,437,53,50,1
United States,2019-08-25,2575,4,47,2
United States,2019-08-26,2279,57,17,4
United States,2019-08-27,630,53,33,0
United States,2019-08-28,1753,76,24,3
United States,2019-08-29,2049,4,35,1
United States,2019-08-30,769,73,20,3
United States,2019-08-31,22,27,27,3
United States,2019-09-01,2721,14,39,2
United States,2019-09-02,1355,45,17,4
United States,2019-09-03,1718,43,48,4
United States,2019-09-04,400,53,28,0
United States,2019-09-05,824,32,12,2
United States,2019-09-06,2215,68,15,2
United States,2019-09-07,731,17,33,0
United States,2019-09-08,2975,27,47,3
United States,2019-09-09,543,29,24,4
United States,2019-09-10,1893,75,8,2
United States,2019-09-11,1535,59,49,3
United States,2019-09-12,680,51,8,5
United States,2019-09-13,584,62,24,0
United States,2019-09-14,2371,53,12,3
United States,2019-09-15,2048,73,1,5
United States,2019-09-16,715,17,21,3
United States,2019-09-17,87,37,11,5
United States,2019-09-18,2440,28,16,3
United States,2019-09-19,358,9,4,1
United States,2019-09-20,829,34,10,3
United States,2019-09-21,785,64,35,4
United States,2019-09-22,1540,34,38,1
United States,2019-09-23,2290,46,4,5
United States,2019-09-24,454,75,23,0
United States,2019-09-25,1918,22,2,4
United States,2019-09-26,2975,70,38,3
United States,2019-09-27,264,65,47,0
United States,2019-09-28,2704,49,31,4
United States,2019-09-29,1222,71,3,4
United States,2019-09-30,2613,36,5,2
United States,2019-10-01,1425,66,3,1
United States,2019-10-02,717,58,47,2
United States,2019-10-03,1510,65,5,0
United States,2019-10-04,624,28,46,5
United States,2019-10-05,2356,65,15,0
United States,2019-10-06,479,5,35,0
United States,2019-10-07,1718,60,18,3
United States,2019-10-08,697,37,10,0
United States,2019-10-09,2082,29,14,1
United States,2019-10-10,144,69,48,4
United States,2019-10-11,988,17,20,0
United States,2019-10-12,1529,46,12,5
United States,2019-10-13,786,17,49,1
United States,2019-10-14,301,8,33,0
United States,2019-10-15,2961,52,9,4
United States,2019-10-16,1640,16,34,1
United States,2019-10-17,1494,23,1,3
United States,2019-10-18,2810,71,35,4
United States,2019-10-19,2809,21,31,1
United States,2019-10-20,1160,19,36,3
United States,2019-10-21,2495,68,28,1
United States,2019-10-22,1767,58,17,3
United States,2019-10-23,2061,67,26,1
United States,2019-10-24,1356,67,10,1
United States,2019-10-25,2229,13,24,1
United States,2019-10-26,1650,66,35,0
United States,2019-10-27,813,24,41,1
United States,2019-10-28,277,6,40,5
United States,2019-10-29,2620,30,17,4
United States,2019-10-30,116,35,45,5
United States,2019-10-31,2288,5,14,0
United States,2019-11-01,196,47,14,0
United States,2019-11-02,818,38,39,4
United States,2019-11-03,2916,19,49,0
United States,2019-11-04,425,40,13,0
United States,2019-11-05,1988,10,36,2
United States,2019-11-06,498,10,15,4
United States,2019-11-07,2750,70,27,4
United States,2019-11-08,2687,44,18,1
United States,2019-11-09,649,71,18,5
United States,2019-11-10,2874,5,31,5
United States,2019-11-11,2524,52,29,1
United States,2019-11-12,6,24,15,3
United States,2019-11-13,1628,45,10,1
United States,2019-11-14,1845,24,31,1
United States,2019-11-15,2225,53,38,4
United States,2019-11-16,2881,54,41,2
United States,2019-11-17,398,76,21,3
United States,2019-11-18,358,14,23,5
United States,2019-11-19,115,29,31,0
United States,2019-11-20,2732,42,25,2
United States,2019-11-21,1958,15,42,0
United States,2019-11-22,579,75,36,0
United States,2019-11-23,1091,77,45,0
United States,2019-11-24,587,44,41,3
United States,2019-11-25,2136,79,35,1
United States,2019-11-26,151,33,29,5
United States,2019-11-27,373,71,47,4
United States,2019-11-28,1482,54,11,3
United States,2019-11-29,1891,9,29,1
United States,2019-11-30,2985,59,28,5
United States,2019-12-01,1073,3,43,5
United States,2019-12-02,1711,70,0,5
United States,2019-12-03,1644,65,1,2
United States,2019-12-04,2990,64,11,3
United States,2019-12-05,1537,65,13,2
United States,2019-12-06,2393,7,5,4
United States,2019-12-07,825,12,25,0
United States,2019-12-08,2231,27,32,5
United States,2019-12-09,1155,24,18,0
United States,2019-12-10,111,73,42,2
United States,2019-12-11,288,7,29,4
United States,2019-12-12,954,35,21,1
United States,2019-12-13,1481,16,22,4
United States,2019-12-14,2739,13,23,2
United States,2019-12-15,932,44,41,1
United States,2019-12-16,1597,23,49,0
United States,2019-12-17,2919,62,0,4
United States,2019-12-18,1543,34,25,1
United States,2019-12-19,948,15,20,4
United States,2019-12-20,1593,32,8,2
United States,2019-12-21,1275,48,48,5
United States,2019-12-22,34,42,21,5
United States,2019-12-23,2965,48,42,0
United States,2019-12-24,1063,3,49,0
United States,2019-12-25,2587,77,14,3
United States,2019-12-26,2845,3,22,5
United States,2019-12-27,2534,10,5,2
United States,2019-12-28,1276,45,3,5
United States,2019-12-29,34,39,38,5
United States,2019-12-30,754,17,33,3
United States,2019-12-31,2796,39,39,2
United States,2020-01-01,2223,15,23,0
United States,2020-01-02,805,35,20,3
United States,2020-01-03,1028,13,41,1
United States,2020-01-04,1004,55,2,1
United States,2020-01-05,834,48,18,4
United States,2020-01-06,2990,47,20,1
United States,2020-01-07,2579,46,6,2
United States,2020-01-08,1930,37,35,3
United States,2020-01-09,2984,18,31,5
United States,2020-01-10,917,73,12,1
United States,2020-01-11,2423,13,15,2
United States,2020-01-12,481,53,7,2
United States,2020-01-13,2298,0,17,1
United States,2020-01-14,2670,16,27,3
United States,2020-01-15,886,32,34,0
United States,2020-01-16,488,68,4,4
United States,2020-01-17,722,4,49,1
United States,2020-01-18,552,14,0,4
United States,2020-01-19,2900,7,22,3
United States,2020-01-20,1749,60,15,2
United States,2020-01-21,692,62,8,3
United States,2020-01-22,362,80,19,2
United States,2020-01-23,1997,80,39,0
United States,2020-01-24,2769,5,36,3
United States,2020-01-25,1842,42,17,4
United States,2020-01-26,1051,67,48,0
United States,2020-01-27,635,16,15,2
United States,2020-01-28,775,22,26,1
United States,2020-01-29,1352,22,33,1
United States,2020-01-30,1674,18,5,0
United States,2020-01-31,26,41,49,0
United States,2020-02-01,1821,67,42,4
United States,2020-02-02,2128,72,35,0
United States,2020-02-03,2128,36,47,5
United States,2020-02-04,2915,62,48,5
United States,2020-02-05,2241,52,29,5
United States,2020-02-06,1815,0,34,3
United States,2020-02-07,2463,38,26,5
United States,2020-02-08,2096,30,48,1
United States,2020-02-09,2812,32,4,0
United States,2020-02-10,431,63,13,3
United States,2020-02-11,1211,43,7,2
United States,2020-02-12,252,34,15,1
United States,2020-02-13,2681,17,13,3
United States,2020-02-14,1339,57,28,0
United States,2020-02-15,42,46,15,1
United States,2020-02-16,2052,38,21,2
United States,2020-02-17,2748,2,23,0
United States,2020-02-18,2705,62,45,4
United States,2020-02-19,2580,14,5,1
United States,2020-02-20,2074,42,28,1
United States,2020-02-21,2954,51,2,1
United States,2020-02-22,2927,73,3,3
United States,2020-02-23,531,11,19,3
United States,2020-02-24,664,10,34,4
United States,2020-02-25,2100,36,46,5
United States,2020-02-26,2208,30,23,0
United States,2020-02-27,656,24,16,4
United States,2020-02-28,2736,25,17,5
United States,2020-02-29,2847,61,38,3
United States,2020-03-01,2931,46,18,0
United States,2020-03-02,914,20,44,5
United States,2020-03-03,504,69,43,0
United States,2020-03-04,1385,35,11,5
United States,2020-03-05,2251,15,31,5
United States,2020-03-06,1128,74,25,2
United States,2020-03-07,2448,62,22,3
United States,2020-03-08,2251,8,48,4
United States,2020-03-09,2204,56,27,4
United States,2020-03-10,2991,26,28,2
United States,2020-03-11,273,8,16,0
United States,2020-03-12,531,28,45,2
United States,2020-03-13,347,8,33,3
United States,2020-03-14,1884,11,8,3
United States,2020-03-15,30,78,12,2
United States,2020-03-16,196,30,43,5
United States,2020-03-17,867,74,13,3
United States,2020-03-18,2254,47,11,3
United States,2020-03-19,2996,8,16,3
United States,2020-03-20,1318,35,32,5
United States,2020-03-21,1389,56,49,4
United States,2020-03-22,826,35,8,1
United States,2020-03-23,2913,37,4,1
United States,2020-03-24,1568,65,40,3
United States,2020-03-25,1421,47,17,3
United States,2020-03-26,2882,10,34,5
United States,2020-03-27,524,44,25,1
United States,2020-03-28,2465,7,34,4
United States,2020-03-29,1925,67,35,1
United States,2020-03-30,50,16,29,2
United States,2020-03-31,933,10,1,4
United States,2020-04-01,1358,26,25,2
United States,2020-04-02,1929,65,28,0
United States,2020-04-03,2379,38,44,3
United States,2020-04-04,402,25,3,4
United States,2020-04-05,2639,44,4,2
United States,2020-04-06,1109,6,26,2
United States,2020-04-07,1970,70,14,3
United States,2020-04-08,1230,68,30,2
United States,2020-04-09,2016,75,32,4
United States,2020-04-10,2505,41,24,1
United States,2020-04-11,581,0,49,0
United States,2020-04-12,185,56,46,4
United States,2020-04-13,1942,25,13,1
United States,2020-04-14,99,22,10,5
United States,2020-04-15,1697,49,45,5
United States,2020-04-16,2835,46,4,5
United States,2020-04-17,190,64,43,0
United States,2020-04-18,156,30,40,0
United States,2020-04-19,1425,27,20,4
United States,2020-04-20,2785,36,29,5
United States,2020-04-21,1444,58,22,2
United States,2020-04-22,2765,70,41,0
United States,2020-04-23,643,54,33,5
United States,2020-04-24,2509,79,47,3
United States,2020-04-25,1038,76,11,1
United States,2020-04-26,2657,9,2,5
United States,2020-04-27,457,73,45,1
United States,2020-04-28,168,78,33,3
United States,2020-04-29,724,38,2,2
United States,2020-04-30,1837,68,3,2
United States,2020-05-01,2517,80,7,2
United States,2020-05-02,2728,25,26,3
United States,2020-05-03,514,67,4,4
United States,2020-05-04,2137,36,11,5
United States,2020-05-05,1602,32,8,3
United States,2020-05-06,2354,40,9,2
United States,2020-05-07,1938,33,11,0
United States,2020-05-08,2536,25,0,0
United States,2020-05-09,1625,28,22,0
United States,2020-05-10,367,2,42,4
United States,2020-05-11,1775,3,36,1
United States,2020-05-12,580,7,47,0
United States,2020-05-13,2277,61,24,1
United States,2020-05-14,2932,75,38,2
United States,2020-05-15,335,37,42,2
United States,2020-05-16,472,21,15,0
United States,2020-05-17,1441,1,11,0
United States,2020-05-18,437,43,26,0
United States,2020-05-19,225,31,24,3
United States,2020-05-20,2463,21,0,3
United States,2020-05-21,349,29,15,4
Australia,2019-01-11,105,37,50,3
Australia,2019-01-12,177,20,15,0
Australia,2019-01-13,9,61,17,3
Australia,2019-01-14,1638,18,14,3
Australia,2019-01-15,152,56,14,0
Australia,2019-01-16,938,45,37,3
Australia,2019-01-17,1635,14,18,5
Australia,2019-01-18,1054,5,13,1
Australia,2019-01-19,795,66,40,4
Australia,2019-01-20,2203,20,14,3
Australia,2019-01-21,854,66,39,0
Australia,2019-01-22,2376,0,15,3
Australia,2019-01-23,605,9,26,4
Australia,2019-01-24,798,47,9,0
Australia,2019-01-25,180,79,24,2
Australia,2019-01-26,852,68,11,2
Australia,2019-01-27,154,47,1,4
Australia,2019-01-28,2203,57,48,0
Australia,2019-01-29,1634,63,20,3
Australia,2019-01-30,1078,62,17,2
Australia,2019-01-31,949,57,38,5
Australia,2019-02-01,1542,29,37,5
Australia,2019-02-02,138,52,28,1
Australia,2019-02-03,387,7,3,2
Australia,2019-02-04,2447,37,15,1
Australia,2019-02-05,537,55,15,1
Australia,2019-02-06,1217,4,8,4
Australia,2019-02-07,2481,23,48,1
Australia,2019-02-08,1456,49,40,0
Australia,2019-02-09,1799,79,28,4
Australia,2019-02-10,931,14,4,0
Australia,2019-02-11,2180,49,18,2
Australia,2019-02-12,2990,2,12,0
Australia,2019-02-13,2677,79,13,4
Australia,2019-02-14,2121,56,42,1
Australia,2019-02-15,1188,80,4,1
Australia,2019-02-16,407,67,41,1
Australia,2019-02-17,496,79,11,2
Australia,2019-02-18,2611,14,16,3
Australia,2019-02-19,2736,68,18,0
Australia,2019-02-20,2091,37,48,3
Australia,2019-02-21,1859,57,34,4
Australia,2019-02-22,1435,60,2,2
Australia,2019-02-23,2392,54,22,3
Australia,2019-02-24,2352,54,16,5
Australia,2019-02-25,1750,9,36,5
Australia,2019-02-26,273,53,21,3
Australia,2019-02-27,2930,19,30,3
Australia,2019-02-28,1577,26,12,1
Australia,2019-03-01,907,72,33,4
Australia,2019-03-02,2281,58,17,3
Australia,2019-03-03,2786,40,4,4
Australia,2019-03-04,1639,44,36,4
Australia,2019-03-05,2338,49,11,0
Australia,2019-03-06,1430,10,23,1
Australia,2019-03-07,2059,4,27,4
Australia,2019-03-08,2987,37,25,4
Australia,2019-03-09,1516,73,41,3
Australia,2019-03-10,2396,71,40,5
Australia,2019-03-11,2938,75,36,2
Australia,2019-03-12,1340,27,3,5
Australia,2019-03-13,2776,7,6,5
Australia,2019-03-14,2995,35,34,3
Australia,2019-03-15,1874,71,27,4
Australia,2019-03-16,2730,80,21,1
Australia,2019-03-17,2977,38,15,0
Australia,2019-03-18,2240,49,36,1
Australia,2019-03-19,1072,78,21,3
Australia,2019-03-20,2263,33,23,0
Australia,2019-03-21,1890,48,3,2
Australia,2019-03-22,2139,16,14,3
Australia,2019-03-23,1892,44,34,2
Australia,2019-03-24,707,2,17,5
Australia,2019-03-25,2151,33,7,0
Australia,2019-03-26,288,50,39,5
Australia,2019-03-27,1237,30,22,3
Australia,2019-03-28,566,21,28,0
Australia,2019-03-29,202,45,39,3
Australia,2019-03-30,79,20,36,4
Australia,2019-03-31,1745,4,26,2
Australia,2019-04-01,2687,20,15,1
Australia,2019-04-02,1598,15,21,3
Australia,2019-04-03,654,54,28,4
Australia,2019-04-04,727,78,25,4
Australia,2019-04-05,751,19,48,5
Australia,2019-04-06,2386,74,19,5
Australia,2019-04-07,1331,28,36,2
Australia,2019-04-08,643,56,11,0
Australia,2019-04-09,2350,25,34,5
Australia,2019-04-10,172,49,20,2
Australia,2019-04-11,251,27,33,2
Australia,2019-04-12,2708,24,27,2
Australia,2019-04-13,660,48,16,0
Australia,2019-04-14,2058,8,32,0
Australia,2019-04-15,1212,77,47,0
Australia,2019-04-16,808,64,10,2
Australia,2019-04-17,2616,47,21,3
Australia,2019-04-18,563,78,32,1
Australia,2019-04-19,2688,77,44,1
Australia,2019-04-20,1001,38,50,4
Australia,2019-04-21,59,20,45,1
Australia,2019-04-22,118,67,33,3
Australia,2019-04-23,315,34,33,0
Australia,2019-04-24,2539,59,16,5
Australia,2019-04-25,1669,12,3,1
Australia,2019-04-26,2964,59,34,3
Australia,2019-04-27,830,13,27,0
Australia,2019-04-28,923,42,23,4
Australia,2019-04-29,2878,7,18,3
Australia,2019-04-30,526,20,44,0
Australia,2019-05-01,2905,54,36,5
Australia,2019-05-02,2497,4,16,2
Australia,2019-05-03,2362,45,40,2
Australia,2019-05-04,1807,60,35,4
Australia,2019-05-05,2248,44,49,4
Australia,2019-05-06,532,42,10,3
Australia,2019-05-07,1016,60,24,4
Australia,2019-05-08,527,32,41,2
Australia,2019-05-09,2487,17,40,1
Australia,2019-05-10,1066,8,48,1
Australia,2019-05-11,2362,43,12,1
Australia,2019-05-12,2720,16,32,5
Australia,2019-05-13,2368,16,30,0
Australia,2019-05-14,893,77,27,5
Australia,2019-05-15,449,41,20,4
Australia,2019-05-16,2037,18,25,1
Australia,2019-05-17,2799,63,1,3
Australia,2019-05-18,685,7,34,5
Australia,2019-05-19,29,39,37,1
Australia,2019-05-20,362,44,16,5
Australia,2019-05-21,948,67,14,4
Australia,2019-05-22,814,50,32,4
Australia,2019-05-23,805,80,21,0
Australia,2019-05-24,45,44,13,5
Australia,2019-05-25,1221,63,41,5
Australia,2019-05-26,124,75,17,0
Australia,2019-05-27,1732,28,1,3
Australia,2019-05-28,185,74,46,2
Australia,2019-05-29,2317,79,21,3
Australia,2019-05-30,2657,23,29,0
Australia,2019-05-31,2132,4,5,2
Australia,2019-06-01,2300,32,7,0
Australia,2019-06-02,2341,14,5,0
Australia,2019-06-03,444,17,39,3
Australia,2019-06-04,798,55,44,1
Australia,2019-06-05,828,0,17,2
Australia,2019-06-06,1278,6,4,4
Australia,2019-06-07,1076,78,18,5
Australia,2019-06-08,2121,63,27,2
